id,name,sku,variable,category_id
2718,NEW MOON,NM,,SET (AKA Kits)
2719,NEW YEARS,NW,YR,SET (AKA Kits)
2720,NIGHTSHADE PERFUME TRIO,NGTSHD,TRIO,SET (AKA Kits)
2721,OBELISK,OBEL,,SET (AKA Kits)
2722,PAIN RELIEF,PN,RLF,SET (AKA Kits)
2723,PENTERACT GRID,PNTRCT,GRD,SET (AKA Kits)
2724,PERFUME,PERF,,SET (AKA Kits)
2725,PHYICAL EASE GEMSET,PHYEAS,GEMS,SET (AKA Kits)
2726,PYTHIA EMBODIMENT,PYTH,EMB,SET (AKA Kits)
2727,QUAD,QUAD,,SET (AKA Kits)
2728,QUEENS CONFIDENCE,QENS,CONF,SET (AKA Kits)
2729,RELEASING,RLSG,,SET (AKA Kits)
2730,ROOT OMBRE,RT,OMB,SET (AKA Kits)
2731,SACRAL OMBRE CRYSTAL SINGING BOWL ,BOWL,SNG,SET (AKA Kits)
2732,SACRED GEOMETRY,SCRD,GEO,SET (AKA Kits)
2733,SAMHAIN,SAMH,,SET (AKA Kits)
2734,SAPPHIRE POWERFUL INTUITION DUO,SAPINT,DUO,SET (AKA Kits)
2735,SEED OF PROSPERITY,SEED,PROS,SET (AKA Kits)
2736,SELF LOVE,SLF,LOV,SET (AKA Kits)
2737,SHELL PURSE WITH GEMSTONES,SHEL,PRSE,SET (AKA Kits)
2738,SINGING BOWL & BAG,BOWL,BAG,SET (AKA Kits)
2739,SLEEP GRID,GRD,SLEP,SET (AKA Kits)
2740,"SMUDGE, WISE PROTECTION",SMDG,WPRO,SET (AKA Kits)
2741,SMUDGING BOWL,SMDG,BWL,SET (AKA Kits)
2742,SOUL SHIFT,SS, ,SET (AKA Kits)
2743,SPRING STONE SET,SPR,STN,SET (AKA Kits)
2744,THE 2020 SET,GEMSET,2020,SET (AKA Kits)
2745,THIRD EYE,THRD,EYE,SET (AKA Kits)
2746,TORUS,TORU,,SET (AKA Kits)
2747,TRANSMUTE PERFUME AND GEMSTONE SET KIT,GEMSET,TRANS,SET (AKA Kits)
2748,"TRAY, PEACOCK",TRAY,PEA,SET (AKA Kits)
2749,ULTIMATE AMPLIFICATION PERFUME,ULT,AMP,SET (AKA Kits)
2750,ULTIMATE GROUNDED,ULT,GRND,SET (AKA Kits)
2751,ULTRA PROSPERITY GEMSET,ULTPRS,GEMS,SET (AKA Kits)
2752,UNIVERSAL PEACE,UNI,PCE,SET (AKA Kits)
2753,WAND & BALM,WND,BLM,SET (AKA Kits)
2754,WAND MAKING KIT,WNDMKG,,SET (AKA Kits)
2755,WHEEL OF THE YEAR,WHEEL,,SET (AKA Kits)
2756,WOOD SHELF,WD,SLF,SET (AKA Kits)
2757,WOODEN INCENSE HOLDER,WD,HLDR,SET (AKA Kits)
2758,CHALICES,CHLCS,,WAREHOUSE
2759,EQUIPMENT,EQPMNT,,WAREHOUSE
2760,EQUIPMENT CANDLE,EQP,CNDL,WAREHOUSE
2761,EQUIPMENT PERFUME,EQP,PERF,WAREHOUSE
2762,EQUIPMENT PRINT,EQP,PRNT,WAREHOUSE
2763,MEASURING CUPS,MSR,CUPS,WAREHOUSE
2764,PARTS,PARTS,,WAREHOUSE
2765,SERVICE,SRVC,,WAREHOUSE
2766,STORAGE,STRG,,WAREHOUSE
2767,TABLES,TBL,,WAREHOUSE
2768,TOOLS,TLS,,WAREHOUSE
2769,ACTINOLITE,ACT,,POLISHED 
2770,AEGIRINE,AEG,,POLISHED 
2771,AGATE,AGT,,POLISHED 
2772,"AGATE, BAMBOO LEAF",AGT,BMLF,POLISHED 
2773,"AGATE, BLUE",AGT,BLU,POLISHED 
2774,"AGATE, BLUE LACE",AGT,BLCE,POLISHED 
2775,"AGATE, CHEETAH",AGT,CTA,POLISHED 
2776,"AGATE, CHERRY BLOSSOM",AGT,CHYBLM,POLISHED 
2777,"AGATE, CRAZY LACE",AGT,CRZLCE,POLISHED 
2778,"AGATE, DENDRITIC",AGT,DEND,POLISHED 
2779,"AGATE, FANCY",AGT,FNCY,POLISHED 
2780,"AGATE, FIRE",AGT,FRE,POLISHED 
2781,"AGATE, FLOWER ",AGT,FLW,POLISHED 
2782,"AGATE, IRIS",AGT,IRS,POLISHED 
2783,"AGATE, LAGUNA",AGT,LAG,POLISHED 
2784,"AGATE, MOOKAITE",AGT,MOK,POLISHED 
2785,"AGATE, MOSS",AGT,MSS,POLISHED 
2786,"AGATE, PATAGONIAN",AGT,PAT,POLISHED 
2787,"AGATE, PINK",AGT,PNK,POLISHED 
2788,"AGATE, PINK MOSS",AGT,PNKMS,POLISHED 
2789,"AGATE, SEIBER",AGT,SBR,POLISHED 
2790,"AGATE, TREE ",AGT,TRE,POLISHED 
2791,"AGATE, TURITELLA",AGT,TRTLA,POLISHED 
2792,"AGATE, VIOLET FLAME",AGT,VLTFLM,POLISHED 
2793,"AGATE, WHITE",AGT,WHT,POLISHED 
2794,AGATIZED CORAL,CRL,AGTZ,POLISHED 
2795,AMAZONITE,AMZ,,POLISHED 
2796,"AMAZONITE, BLUE",AMZ,BLU,POLISHED 
2797,"AMAZONITE, GREEN",AMZ,GRN,POLISHED 
2798,"AMAZONITE, YELLOW",AMZ,YLW,POLISHED 
2799,AMBER,AMB,,POLISHED 
2800,AMETHYST,AMT,,POLISHED 
2801,"AMETHYST, BANDED",AMT,BNDD,POLISHED 
2802,"AMETHYST, CHEVRON",AMT,CHV,POLISHED 
2803,"AMETHYST, DREAM",AMT,DRM,POLISHED 
2804,"AMETHYST, GREEN (PRASIOLITE)",AMT,GRN,POLISHED 
2805,"AMETHYST, PINK",AMT,PNK,POLISHED 
2806,"AMETHYST, PURPLE RAIN",AMT,PRP,POLISHED 
2807,"AMETHYST, SHANGAAN",AMT,SHN,POLISHED 
2808,"AMETHYST, VERA CRUZ ",AMT,VERCRZ,POLISHED 
2809,"AMETHYST, ZEBRA",AMT,ZBR,POLISHED 
2810,AMMONITE ,AMM,,POLISHED 
2811,AMORINITE,AMRNT,,POLISHED 
2812,ANCESTRALITE,ANS,,POLISHED 
2813,ANGEL,ANG,,POLISHED 
2814,ANGEL AURA,ANG,AUR,POLISHED 
2815,ANGELITE,ANGL,,POLISHED 
2816,"ANHYDRITE, PURPLE",ANH,PUR,POLISHED 
2817,ANTHOPHYLLITE WITH BIOTITE,ATHPLT,BITE,POLISHED 
2818,APATITE,APA,,POLISHED 
2819,"APATITE, BLUE",APA,BLU,POLISHED 
2820,"APATITE, GREEN",APA,GRN,POLISHED 
2821,"APATITE, YELLOW",APA,YLO,POLISHED 
2822,APOPHYLLITE,APO,,POLISHED 
2823,AQUAMARINE,AQA,,POLISHED 
2824,"ARAGONITE, BLUE",ARG,BLU,POLISHED 
2825,"ARAGONITE, BROWN",ARG,BRN,POLISHED 
2826,"ARAGONITE, PINK",ARG,PNK,POLISHED 
2827,"ARAGONITE, WHITE",ARG,WHT,POLISHED 
2828,ARFVEDSONITE,ARF,,POLISHED 
2829,ASSORTMENT,ASST,,POLISHED 
2830,ATLANTISITE (SERPENTINE AND STICHTITE),ATL,,POLISHED 
2831,"AURA, SODALITE",AUR,SDLT,POLISHED 
2832,AURALITE,AUR,,POLISHED 
2833,"AVENTURINE, BLUE",AVN,,POLISHED 
2834,"AVENTURINE, GOLDEN",AVN,GLDN,POLISHED 
2835,"AVENTURINE, GREEN",AVN,GRN,POLISHED 
2836,"AVENTURINE, GREEN/QUARTZ",AVN,GRNQTZ,POLISHED 
2837,"AVENTURINE, GREY",AVN,GRY,POLISHED 
2838,"AVENTURINE, HIMALAYAN RED GOLD",AVN,HMRG,POLISHED 
2839,"AVENTURINE, ORANGE",AVN,ORG,POLISHED 
2840,"AVENTURINE, PEACH",AVN,PCH,POLISHED 
2841,"AVENTURINE, RASPBERRY",AVN,RASPB,POLISHED 
2842,"AVENTURINE, RASPBERRY",AVE,,POLISHED 
2843,"AVENTURINE, RED",AVN,RED,POLISHED 
2844,"AVENTURINE, SILVER",AVN,SILV,POLISHED 
2845,"AVENTURINE, YELLOW",AVN,YLW,POLISHED 
2846,AXINITE,AXN,,POLISHED 
2847,AZEZTULITE,AZE,,POLISHED 
2848,AZURITE,AZU,,POLISHED 
2849,"AZURITE, LAVENDER",AZU,LAV,POLISHED 
2850,BARITE,BAR,,POLISHED 
2851,BERYL ,BRYL,,POLISHED 
2852,"BETA, BLACK",BET,BLK,POLISHED 
2853,BIRD STONE,BRDSTN,,POLISHED 
2854,BLOODSTONE,BLD,,POLISHED 
2855,"BLOODSTONE, AFRICAN",BLD,AFR,POLISHED 
2856,"BLOODSTONE, B",BLD,B,POLISHED 
2857,BRONZITE,BRZ,,POLISHED 
2858,BRONZITE,BRZT,,POLISHED 
2859,BROOKITE,BRK,,POLISHED 
2860,CABACHON,CAB,,POLISHED 
2861,"CACOXENITE, BLACK",CAX,BLK,POLISHED 
2862,CALCITE,CAL,,POLISHED 
2863,"CALCITE, AMBER",CAL,AMB,POLISHED 
2864,"CALCITE, AMBER OPTICAL",CAL,AMBOPT,POLISHED 
2865,"CALCITE, ARGENTIAN BLUE",CAL,AGBLU,POLISHED 
2866,"CALCITE, BLUE",CAL,BLU,POLISHED 
2867,"CALCITE, CITRINE",CAL,CIT,POLISHED 
2868,"CALCITE, COBALTO",CAL,COB,POLISHED 
2869,"CALCITE, HONEY",CAL,HON,POLISHED 
2870,"CALCITE, ICE CUBE",CAL,ICE,POLISHED 
2871,"CALCITE, LEMURIAN BLUE",CAL,LEMBLU,POLISHED 
2872,"CALCITE, MANGANO ",CAL,MNG,POLISHED 
2873,"CALCITE, OPTICAL",CAL,OPT,POLISHED 
2874,"CALCITE, ORANGE",CAL,ORN,POLISHED 
2875,"CALCITE, ORCHID",CAL,ORCH,POLISHED 
2876,"CALCITE, PAKISTANI PINK",CAL,PKSPNK,POLISHED 
2877,"CALCITE, PINK",CAL,PNK,POLISHED 
2878,CANCRONITE,CNR,,POLISHED 
2879,CARNELIAN ,CRN,,POLISHED 
2880,"CARNELIAN, BOTS. ",CRN,BOTS,POLISHED 
2881,CAT'S EYE,CTS,EYE,POLISHED 
2882,CAT'S EYE CHRYSOBERYL,CRY,CTS,POLISHED 
2883,CAVANSITE,CAVN,,POLISHED 
2884,CELESTITE,CLE,,POLISHED 
2885,CERULTIE,CER,,POLISHED 
2886,CHALCEDONY,CHAL,,POLISHED 
2887,"CHALCEDONY, GRAPE",CHAL,GRP,POLISHED 
2888,CHAROITE,CHR,,POLISHED 
2889,CHIASTOLITE,CHI,,POLISHED 
2890,CHRYSANTHEMUM,CHRYS,,POLISHED 
2891,CHRYSOBERYL/CHRYSOLITE,CRY,,POLISHED 
2892,CHRYSOCOLLA,CRS,,POLISHED 
2893,"CHRYSOCOLLA, B",CRS,,POLISHED 
2894,"CHRYSOCOLLA, C",CRS,C,POLISHED 
2895,CHRYSOPRASE,CRSP,,POLISHED 
2896,"CHRYSOPRASE,CHINA",CRSP,CHN,POLISHED 
2897,CIDERITE,CIDR,,POLISHED 
2898,"CIDERITE, YUKON",CIDR,YUK,POLISHED 
2899,CITRINE,CIT,,POLISHED 
2900,"CITRINE, AFRICAN",CIT,AFR,POLISHED 
2901,"CITRINE, B",CIT,B,POLISHED 
2902,"CITRINE, COGNAC",CIT,COG,POLISHED 
2903,"CITRINE, HYDRO",CIT,HYD,POLISHED 
2904,"CITRINE, INDIAN",CIT,IND,POLISHED 
2905,"CITRINE, LEMURIAN",CIT,LEM,POLISHED 
2906,"CITRINE, SMOKY",CIT,SMK,POLISHED 
2907,"CITRINE, ZEBRA",CIT,ZEB,POLISHED 
2908,CLINOHUMITE,CLNO,,POLISHED 
2909,COPPER,COPR,,POLISHED 
2910,"CORAL, RED",CRL,RDD,POLISHED 
2911,CRADLE OF HUMANKIND,COHK,,POLISHED 
2912,CRYSTAL,CRYS,,POLISHED 
2913,CUPRITE,CUP,,POLISHED 
2914,DALMATION,DAL,,POLISHED 
2915,DANBURITE,DNB,,POLISHED 
2916,"DANBURITE, GOLD",DNB,GLD,POLISHED 
2917,DIAMOND,DMD,,POLISHED 
2918,"DIAMOND, HERKIMER",DMD,HRK,POLISHED 
2919,DIOPSIDE,DPS,,POLISHED 
2920,DIOPTASE,DPT,,POLISHED 
2921,DRAGONSTONE,DRG,,POLISHED 
2922,DRAVITE,DRV,,POLISHED 
2923,DUMORTIERITE,DUMT,,POLISHED 
2924,EMERALD,EMRD,,POLISHED 
2925,EPIDOTE,EPD,,POLISHED 
2926,EUDIALYTE,EUD,,POLISHED 
2927,FACETED STONE,FACTD,STNE,POLISHED 
2928,"FELDSPAR, SILVER",FELD,SLV,POLISHED 
2929,FLUORITE,FLU,,POLISHED 
2930,"FLUORITE, CHINA",FLU,CHN,POLISHED 
2931,"FLUORITE, INDIGO",FLU,IND,POLISHED 
2932,"FLUORITE, PINK",FLU,PNK,POLISHED 
2933,"FLUORITE, PURPLE ",FLU,PUR,POLISHED 
2934,"FLUORITE, RAINBOW ",FLU,RNB,POLISHED 
2935,"FLUORITE, TEAL",FLU,TLE,POLISHED 
2936,"FLUORITE, YELLOW ",FLU,YLW,POLISHED 
2937,"FOSSIL, CRINOID",FSL,CRI,POLISHED 
2938,"FOSSIL, SEASHELL",FSL,SSHL,POLISHED 
2939,FUCHSITE,FUCTE,,POLISHED 
2940,GALAXITE,GLX,,POLISHED 
2941,GARNET,GARN,,POLISHED 
2942,GARNET IN MATRIX,GARN,MTX,POLISHED 
2943,"GARNET, ALMANDINE",GARN,ALM,POLISHED 
2944,"GARNET, BLACK (ALSO CALLED MELANITE)",GARN,MEL,POLISHED 
2945,"GARNET, CINNAMON (HESSONITE)",GARN,HES,POLISHED 
2946,"GARNET, GREEN",GARN,GRN,POLISHED 
2947,"GARNET, GREEN/ GROSSULARITE",GARN,GRS,POLISHED 
2948,"GARNET, GREEN/ UVAROVITE",GARN,UVA,POLISHED 
2949,"GARNET, ORANGE",GARN,ORG,POLISHED 
2950,"GARNET, RUBELlITE",GARN,RUB,POLISHED 
2951,GARNIERITE,GAR,,POLISHED 
2952,GENERATOR,GEN,,POLISHED 
2953,GIRASOL,GIR,,POLISHED 
2954,GLASS,GLSS,,POLISHED 
2955,GOETHITE,GOE,,POLISHED 
2956,"GOLDSTONE, ORANGE",GLDST,ORN,POLISHED 
2957,GOSHENITE,GHS,,POLISHED 
2958,GRANDIDIERITE,GRDRTE,,POLISHED 
2959,GUA SHA,GUA,,POLISHED 
2960,HEALERS GOLD,HEAL,GLDN,POLISHED 
2961,HEAMATOID,HMT,,POLISHED 
2962,HELIODOR,HEL,,POLISHED 
2963,HEMATITE,HEM,,POLISHED 
2964,"HEMATITE, MD",HEM,MD,POLISHED 
2965,HEMIMORPHITE,HEMI,,POLISHED 
2966,"HEMIMORPHITE, BLUE",HEMI,BLU,POLISHED 
2967,HERDERITE,HRD,,POLISHED 
2968,HERKIMER,HER,,POLISHED 
2969,"HESSONITE, ORANGE",HES,ORG,POLISHED 
2970,HEULANDITE,HEU,,POLISHED 
2971,"HEULANDITE, GREEN",HEU,GRN,POLISHED 
2972,HIMALAYAN SALT,HYM,SLT,POLISHED 
2973,HOWLITE,HOW,,POLISHED 
2974,HYALITE,HYA,,POLISHED 
2975,HYPERSTHENE,HYP,,POLISHED 
2976,IDOCRASE (VESUVIANITE) (VASONITE),IDO,,POLISHED 
2977,INFINITE,INF,,POLISHED 
2978,IOLITE (CORDIERITE),ILI,,POLISHED 
2979,JADE,JDE,,POLISHED 
2980,"JADE, AFRICAN",JDE,AFR,POLISHED 
2981,"JADE, MARBLED",JDE,MARB,POLISHED 
2982,"JADE, YELLOW",JDE,YLW,POLISHED 
2983,JASPER,JSP,,POLISHED 
2984,"JASPER, BLOODSTONE",JSP,BLD,POLISHED 
2985,"JASPER, BRECCIATED",JSP,BRC,POLISHED 
2986,"JASPER, BUMBLEBEE",JSP,BMB,POLISHED 
2987,"JASPER, GREEN",JSP,GRN,POLISHED 
2988,"JASPER, IBIS",JSP,IBS,POLISHED 
2989,"JASPER, KAMBABA (CROCODILE JASPER)",JSP,KMB,POLISHED 
2990,"JASPER, LEOPARDSKIN",JSP,LEO,POLISHED 
2991,"JASPER, MOOKAITE",JSP,MOK,POLISHED 
2992,"JASPER, NET",JSP,NET,POLISHED 
2993,"JASPER, NOREENA",JSP,NOR,POLISHED 
2994,"JASPER, OCEAN",JSP,OCN,POLISHED 
2995,"JASPER, PICASSO",JSP,PIC,POLISHED 
2996,"JASPER, PICTURE",JSP,PTR,POLISHED 
2997,"JASPER, RAINBOW",JSP,RNBW,POLISHED 
2998,"JASPER, RAINFOREST",JSP,RNF,POLISHED 
2999,"JASPER, RED",JSP,RED,POLISHED 
3000,"JASPER, RHYOLITE",JSP,RHY,POLISHED 
3001,"JASPER, SANSKRIT",JSP,SNSK,POLISHED 
3002,"JASPER, SARDONYX",JSP,SRD,POLISHED 
3003,"JASPER, SILVERLEAF",JSP,SLV,POLISHED 
3004,"JASPER, STAR",JSP,STR,POLISHED 
3005,"JASPER, UNAKITE",JSP,UNK,POLISHED 
3006,"JASPER, YELLOW",JSP,YLW,POLISHED 
3007,"JASPER, ZEBRA",JSP,ZEB,POLISHED 
3008,JEREMEJEVITE,JRM,,POLISHED 
3009,JET,JTT,,POLISHED 
3010,KAMMERERITE,KAM,,POLISHED 
3011,KUNZITE,KNZ,,POLISHED 
3012,KUNZITE (ALSO CALLED HIDDENITE),KNZ,GRN,POLISHED 
3013,KYANITE,KYN,,POLISHED 
3014,"KYANITE, BLACK",KYN,BLK,POLISHED 
3015,"KYANITE, BLUE",KYN,BLU,POLISHED 
3016,"KYANITE, GREEN ",KYN,GRN,POLISHED 
3017,"KYANITE, ORANGE",KYN,ORG,POLISHED 
3018,"KYANITE, RUBY",KYN,RBY,POLISHED 
3019,LABRADORITE,LAB,,POLISHED 
3020,LAMROPHYLLITE,LAM,,POLISHED 
3021,LAPIS,LAP,,POLISHED 
3022,LAPIS LAZULI,LAP,LAZ,POLISHED 
3023,LARIMAR,LAR,,POLISHED 
3024,LARVIKITE,LRV,,POLISHED 
3025,LAVA STONE,LAV,,POLISHED 
3026,LAZURITE,LAZT,,POLISHED 
3027,LEMURIAN ROOT CRYSTALS,LEM,RTCRYS,POLISHED 
3028,LEPIDOCROCITE,LPD,,POLISHED 
3029,LEPIDOLITE ,LEP,,POLISHED 
3030,"LEPIDOLITE, CHINA",LEP,CHN,POLISHED 
3031,"LEPIDOLITE, MUSHROOM (BUBBLE)",LEP,MUS,POLISHED 
3032,LIBYAN DESERT GLASS,LBYN,GLSS,POLISHED 
3033,LIMONITE,LIM,,POLISHED 
3034,LODESTONE,LOD,,POLISHED 
3035,"MAGNESITE, IVORY",MAG,IVY,POLISHED 
3036,MALACHITE,MAL,,POLISHED 
3037,"MALACHITE, STALAKTITE",MAL,STA,POLISHED 
3038,MALACUPRACOLLA,MCC,,POLISHED 
3039,MANDALA,MNDL,,POLISHED 
3040,MARBLED PICASSO,MRPC,,POLISHED 
3041,MARCASITE,MCSTE,,POLISHED 
3042,MERLINITE (CHALCEDONY, INDIGO GABRO),MRL,POLISHED 
3043,MICA,MIC,,POLISHED 
3044,MIMETITE,MIM,,POLISHED 
3045,MIXED STONES,MXS,,POLISHED 
3046,MOLDAVITE,MLD,,POLISHED 
3047,MONTEBRASITE,MNT,,POLISHED 
3048,MOOKAITE,MOOK,,POLISHED 
3049,MOONSTONE,MON,,POLISHED 
3050,"MOONSTONE, B",MON,B,POLISHED 
3051,"MOONSTONE, PEACH",MON,PCH,POLISHED 
3052,"MOONSTONE, RAINBOW",MON,RNB,POLISHED 
3053,"MOONSTONE, SILVER FLASH",MON,SLV,POLISHED 
3054,MORGANITE,MRG,,POLISHED 
3055,MOTHER OF PEARL,MOP,,POLISHED 
3056,MTOROLITE,MTO,,POLISHED 
3057,MUGGLESTONE,MGL,,POLISHED 
3058,NATROLITE,NAT,,POLISHED 
3059,NELLITE,NEL,,POLISHED 
3060,NUUMMITE ,NUM,,POLISHED 
3061,OBSIDIAN,OBS,,POLISHED 
3062,"OBSIDIAN, BLACK",OBS,BLK,POLISHED 
3063,"OBSIDIAN, BLUE",OBS,BLU,POLISHED 
3064,"OBSIDIAN, GOLDEN SHEEN",OBS,GLD,POLISHED 
3065,"OBSIDIAN, GREEN",OBS,GRN,POLISHED 
3066,"OBSIDIAN, MAHOGANY",OBS,MHGY,POLISHED 
3067,"OBSIDIAN, RAINBOW ",OBS,RNB,POLISHED 
3068,"OBSIDIAN, SILVER SHEEN ",OBS,SLV,POLISHED 
3069,"OBSIDIAN, SNOWFLAKE",OBS,SNWFLK,POLISHED 
3070,"OBSIDIAN, SNOWFLAKE MD",OBS,SNWMD,POLISHED 
3071,OKENITE,OKE,,POLISHED 
3072,ONYX,ONX,,POLISHED 
3073,"ONYX, AQUA",ONX,AQU,POLISHED 
3074,"ONYX, AQUA AND ROSE",ONX,AQURSE,POLISHED 
3075,"ONYX, BLUE (LEMURIAN BLUE ONYX)",ONX,LEMBLU,POLISHED 
3076,"ONYX, BLUE AQUA",ONX,BLU,POLISHED 
3077,"ONYX, GREEN/BLACK",ONX,GRNBLK,POLISHED 
3078,"ONYX, ORANGE",ONX,ORG,POLISHED 
3079,"ONYX, PINK BANDED",ONX,PNK,POLISHED 
3080,"ONYX, ROSE",ONX,RSE,POLISHED 
3081,"ONYX, RUSTIC",ONX,RUST,POLISHED 
3082,"ONYX, RUSTIC AQUA",ONX,RSTAQU,POLISHED 
3083,"ONYX, WHITE SAND",ONX,WHTSND,POLISHED 
3084,OPAL,OPL,,POLISHED 
3085,"OPAL, GREEN",OPL,GRN,POLISHED 
3086,"OPAL, MEXICAN FIRE",OPL,FIR,POLISHED 
3087,"OPAL, PINK",OPL,PNK,POLISHED 
3088,"OPAL, PINTADE",OPL,PNDE,POLISHED 
3089,"OPAL, YELLOW",OPL,YLW,POLISHED 
3090,OPALITE,OPLT,,POLISHED 
3091,"ORE, PEACOCK",PCK,,POLISHED 
3092,ORPIMENT,ORP,,POLISHED 
3093,OSUMILITE,OSML,,POLISHED 
3094,PEARL,PRL,,POLISHED 
3095,PERIDOT,PER,,POLISHED 
3096,PETALITE,PTA,,POLISHED 
3097,"PETALITE, PINK",PTA,PNK,POLISHED 
3098,PETRIFIED PALM ROOT,PET,PLM,POLISHED 
3099,PETRIFIED WOOD,PET,,POLISHED 
3100,"PETRIFIED WOOD, MADAGASCAR",PET,MADG,POLISHED 
3101,"PETRIFIED WOOD, PINK",PTWD,PNK,POLISHED 
3102,PHENAKITE (PHENACITE),PHN,,POLISHED 
3103,PHOENIX,PHX,,POLISHED 
3104,PIETERSITE,PRT,,POLISHED 
3105,"PIETERSITE, BLUE",PRT,BLU,POLISHED 
3106,PINOLITH,PINO,,POLISHED 
3107,POCKET ANGEL,ANG,PCKT,POLISHED 
3108,PRASIOLITE,PRS,,POLISHED 
3109,"PRASIOLITE, YELLOW",PRS,YLW,POLISHED 
3110,PREHNITE,PRE,,POLISHED 
3111,PREHNITE WITH EPIDOTE,PRE,EPD,POLISHED 
3112,PRESELI BLUESTONE,PRSBLU,,POLISHED 
3113,"PRESELI, STONEHENGE",PRS,STNH,POLISHED 
3114,PSILOMELANE,PSL,,POLISHED 
3115,PYRITE,PYRT,,POLISHED 
3116,QUANTUM OTTO,QNT,OTT,POLISHED 
3117,QUARTZ,QTZ,,POLISHED 
3118,"QUARTZ, AMPHIBOLE",QTZ,AMP,POLISHED 
3119,"QUARTZ, AQUA AURA",QTZ,AQA,POLISHED 
3120,"QUARTZ, AURA",QTZ,AURA,POLISHED 
3121,"QUARTZ, BLUE",QTZ,BLU,POLISHED 
3122,"QUARTZ, BLUE",QTZ,BLU,POLISHED 
3123,"QUARTZ, BLUE SMOKE",QTZ,BLSMK,POLISHED 
3124,"QUARTZ, CITRINE",QTZ,CIT,POLISHED 
3125,"QUARTZ, CITRINE B",QTZ,CITB,POLISHED 
3126,"QUARTZ, CLEAR",QTZ,CLR,POLISHED 
3127,"QUARTZ, ELESTIAL",QTZ,ELE,POLISHED 
3128,"QUARTZ, FADEN",QTZ,FAD,POLISHED 
3129,"QUARTZ, FENSTER",QTZ,FEN,POLISHED 
3130,"QUARTZ, FIRE ELESTIAL",QTZ,FIRELE,POLISHED 
3131,"QUARTZ, GARDEN (SHAMAN'S DREAM STONE; LODOLITE)",QTZ,SHM,POLISHED 
3132,"QUARTZ, GOLDEN HEALER",QTZ,GLDHLR,POLISHED 
3133,"QUARTZ, GREEN",QTZ,GRN,POLISHED 
3134,"QUARTZ, HEMATOID",QTZ,HEM,POLISHED 
3135,"QUARTZ, HIMALAYAN ",QTZ,HMLY,POLISHED 
3136,"QUARTZ, LAVENDER ROSE",QTZ,LAVRSE,POLISHED 
3137,"QUARTZ, LEMURIAN",QTZ,LEM,POLISHED 
3138,"QUARTZ, LEMURIAN LIGHT",QTZ,LEMLIT,POLISHED 
3139,"QUARTZ, LEMURIAN RED",QTZ,LEMRD,POLISHED 
3140,"QUARTZ, LITHIUM",QTZ,LIT,POLISHED 
3141,"QUARTZ, NIRVANA",QTZ,NRV,POLISHED 
3142,"QUARTZ, OPAL AURA (ANGEL AURA)",QTZ,OPLAUR,POLISHED 
3143,"QUARTZ, ORANGE OMBRE",QTZ,ORGOM,POLISHED 
3144,"QUARTZ, PETROLEUM",QTZ,PETR,POLISHED 
3145,"QUARTZ, PINK",QTZ,PNK,POLISHED 
3146,"QUARTZ, RED HEMATOID",QTZ,REDHEM,POLISHED 
3147,"QUARTZ, ROSE",QTZ,RSE,POLISHED 
3148,"QUARTZ, RUTILATED",QTZ,RUT,POLISHED 
3149,"QUARTZ, SATYALOKA",QTZ,SAT,POLISHED 
3150,"QUARTZ, SCEPTER",QTZ,SPT,POLISHED 
3151,"QUARTZ, SMOKY",QTZ,SMK,POLISHED 
3152,"QUARTZ, STRAWBERRY",QTZ,STR,POLISHED 
3153,"QUARTZ, SULFUR",QTZ,SLF,POLISHED 
3154,"QUARTZ, SUNSET AURA",QTZ,SST-ARA,POLISHED 
3155,"QUARTZ, TANGERINE",QTZ,TNG,POLISHED 
3156,"QUARTZ, TIBETAN",QTZ,TBT,POLISHED 
3157,"QUARTZ, TOURMALINATED",QTZ,TRM,POLISHED 
3158,"QUARTZ, TOURMALINATED AURA",QTZ,TRM-ARA,POLISHED 
3159,"QUARTZ, WATER",QTZ,WTR,POLISHED 
3160,"QUARTZ, WHITE",QTZ,WHT,POLISHED 
3161,"QUARTZ, YELLOW HEMATOID",QTZ,YLWHEM,POLISHED 
3162,QUE SERA,QSR,,POLISHED 
3163,RHODOCHROSITE,RHO,,POLISHED 
3164,"RHODOCHROSITE, BROWN",RHO,BRN,POLISHED 
3165,RHODONITE,RHDN,,POLISHED 
3166,"RHODONITE, CANADA",RHDN,CAN,POLISHED 
3167,RHYOLITE,RHI,,POLISHED 
3168,"RHYOLITE, RAINFOREST",RHI,RAIN,POLISHED 
3169,ROCK CRYSTAL,RCK,,POLISHED 
3170,ROSASITE ,RSA,,POLISHED 
3171,ROSEWOOD,RSWD,,POLISHED 
3172,RUBELLITE,RBL,,POLISHED 
3173,RUBY,RBY,,POLISHED 
3174,"RUBY, CORUNDUM",RBY,CRN,POLISHED 
3175,"RUBY, FELDSPAR",RBY,FELD,POLISHED 
3176,"RUBY, FUCHSITE",RBY,FUC,POLISHED 
3177,"SANDSTONE, GOLD",SSTN,GLD,POLISHED 
3178,SAPPHIRE,SAP,,POLISHED 
3179,"SAPPHIRE, BLACK",SAP,BLK,POLISHED 
3180,"SAPPHIRE, BLUE",SAP,BLU,POLISHED 
3181,"SAPPHIRE, YELLOW",SAP,YLW,POLISHED 
3182,SARDONYX,SRD,,POLISHED 
3183,SAUSSURITE ,SAU,,POLISHED 
